nombre,popularidad,genero,cantidad_albumes,mejor_pista,album_mejor_pista,a√±o_mejor_pista
Charlie Puth,80,pop,5,We Don't Talk Anymore (feat. Selena Gomez),Nine Track Mind (Special Edition),2015
BLACKPINK,80,k-pop,7,Pink Venom,BORN PINK,2022
beabadoobee,82,bedroom pop,8,the perfect pair,Beatopia,2022
Laura Pausini,73,latin pop,37,Se Fue,Cosa Nuestra,2024
Laura Pausini,73,italo dance,37,Se Fue,Cosa Nuestra,2024
j mena,55,cuarteto,3,SINVERGÜENZA - con Angela Torres,SINVERGÜENZA - con Angela Torres,2023
j mena,55,cumbia,3,SINVERGÜENZA - con Angela Torres,SINVERGÜENZA - con Angela Torres,2023
Max Carra,57,cumbia,0,UWAIE - versión cumbia,UWAIE (versión cumbia),2024
Max Carra,57,cuarteto,0,UWAIE - versión cumbia,UWAIE (versión cumbia),2024
Alicia Keys,80,r&b,26,If I Ain't Got You,The Diary Of Alicia Keys,2003
Alicia Keys,80,neo soul,26,If I Ain't Got You,The Diary Of Alicia Keys,2003
Bomba Estéreo,73,latin alternative,9,Ojitos Lindos,Un Verano Sin Ti,2022
Burna Boy,81,afrobeats,8,WE PRAY,Moon Music (Full Moon Edition),2024
Burna Boy,81,afrobeat,8,WE PRAY,Moon Music (Full Moon Edition),2024
Burna Boy,81,afropop,8,WE PRAY,Moon Music (Full Moon Edition),2024
Burna Boy,81,afroswing,8,WE PRAY,Moon Music (Full Moon Edition),2024
Burna Boy,81,dancehall,8,WE PRAY,Moon Music (Full Moon Edition),2024
Burna Boy,81,afropiano,8,WE PRAY,Moon Music (Full Moon Edition),2024
LE SSERAFIM,81,k-pop,2,HOT,HOT (English ver.) (feat. JADE),2025
Jarabe De Palo,70,rock en español,15,La flaca,La Flaca,1996
Jarabe De Palo,70,latin rock,15,La flaca,La Flaca,1996
Jarabe De Palo,70,latin alternative,15,La flaca,La Flaca,1996
GIMS,83,french pop,13,NINAO,LE NORD SE SOUVIENT : L'ODYSSÉE,2025
GIMS,83,pop urbaine,13,NINAO,LE NORD SE SOUVIENT : L'ODYSSÉE,2025
Cali Y El Dandee,69,colombian pop,5,Por Fin Te Encontré,Por Fin Te Encontré,2015
Cali Y El Dandee,69,pop urbano,5,Por Fin Te Encontré,Por Fin Te Encontré,2015
Cali Y El Dandee,69,reggaeton,5,Por Fin Te Encontré,Por Fin Te Encontré,2015
Hernan y La Champion's Liga,55,cumbia,4,Despójate Vol.2,Despójate Vol.2,2024
Hernan y La Champion's Liga,55,cuarteto,4,Despójate Vol.2,Despójate Vol.2,2024
PinkPantheress,80,bedroom pop,4,Pain,to hell with it,2021
The Offspring,79,punk,13,The Kids Aren't Alright,Americana,1998
The Offspring,79,skate punk,13,The Kids Aren't Alright,Americana,1998
Lil Durk,82,drill,29,Laugh Now Cry Later (feat. Lil Durk),Laugh Now Cry Later (feat. Lil Durk),2020
Diplo,79,moombahton,14,Forever (feat. Malou & Yuna),Forever (feat. Malou & Yuna),2024
Fall Out Boy,80,emo,13,Centuries,American Beauty/American Psycho,2015
Fall Out Boy,80,pop punk,13,Centuries,American Beauty/American Psycho,2015
Fall Out Boy,80,emo pop,13,Centuries,American Beauty/American Psycho,2015
Pedro Capó,69,latin pop,7,Calma - Remix,MUNAY,2020
Pedro Capó,69,latin,7,Calma - Remix,MUNAY,2020
Mariah Carey,80,christmas,22,Obsessed,Memoirs of an imperfect Angel (International Version),2009
Thalia,70,latin pop,27,El Ultimo Adiós - Varios Artistas Version,El Ultimo Adiós,2001
blink-182,79,pop punk,13,All The Small Things,Enema Of The State,1999
blink-182,79,punk,13,All The Small Things,Enema Of The State,1999
blink-182,79,emo pop,13,All The Small Things,Enema Of The State,1999
blink-182,79,rock,13,All The Small Things,Enema Of The State,1999
blink-182,79,skate punk,13,All The Small Things,Enema Of The State,1999
blink-182,79,emo,13,All The Small Things,Enema Of The State,1999
Mrs. GREEN APPLE,83,j-pop,8,クスシキ,クスシキ,2025
Mrs. GREEN APPLE,83,anime,8,クスシキ,クスシキ,2025
Mrs. GREEN APPLE,83,j-rock,8,クスシキ,クスシキ,2025
My Chemical Romance,79,emo,8,Teenagers,The Black Parade,2006
My Chemical Romance,79,pop punk,8,Teenagers,The Black Parade,2006
My Chemical Romance,79,emo pop,8,Teenagers,The Black Parade,2006
Florence + The Machine,80,baroque pop,14,Dog Days Are Over,Lungs (Deluxe Version),2009
TOMORROW X TOGETHER,79,k-pop,9,Love Language,Love Language,2025
Vilma Palma e Vampiros,66,rock en español,12,Bye Bye,La Pachanga,1991
Vilma Palma e Vampiros,66,latin rock,12,Bye Bye,La Pachanga,1991
Vilma Palma e Vampiros,66,argentine rock,12,Bye Bye,La Pachanga,1991
Jelly Roll,82,country hip hop,24,Liar,Beautifully Broken,2024
Jelly Roll,82,country,24,Liar,Beautifully Broken,2024
a-ha,74,new wave,18,Take on Me,Hunting High and Low,1985
a-ha,74,synthpop,18,Take on Me,Hunting High and Low,1985
Tears For Fears,75,new wave,15,Everybody Wants To Rule The World,Songs From The Big Chair (Super Deluxe Edition),1985
Tears For Fears,75,synthpop,15,Everybody Wants To Rule The World,Songs From The Big Chair (Super Deluxe Edition),1985
NewJeans,79,k-pop,1,New Jeans,NewJeans 'Super Shy',2023
Wizkid,81,afrobeats,7,Gimme Dat (feat. Wizkid),Gimme Dat,2025
Wizkid,81,afrobeat,7,Gimme Dat (feat. Wizkid),Gimme Dat,2025
Wizkid,81,afropop,7,Gimme Dat (feat. Wizkid),Gimme Dat,2025
Wizkid,81,azonto,7,Gimme Dat (feat. Wizkid),Gimme Dat,2025
Wizkid,81,afroswing,7,Gimme Dat (feat. Wizkid),Gimme Dat,2025
Wizkid,81,afropiano,7,Gimme Dat (feat. Wizkid),Gimme Dat,2025
Sfera Ebbasta,82,italian trap,7,NEON,SANTANA MONEY GANG,2025
Sfera Ebbasta,82,trap,7,NEON,SANTANA MONEY GANG,2025
Alok,79,brazilian bass,1,Deep Down (feat. Never Dull),Deep Down (feat. Never Dull),2022
Alok,79,electronic,1,Deep Down (feat. Never Dull),Deep Down (feat. Never Dull),2022
Alok,79,slap house,1,Deep Down (feat. Never Dull),Deep Down (feat. Never Dull),2022
Alok,79,electro house,1,Deep Down (feat. Never Dull),Deep Down (feat. Never Dull),2022
Ado,78,j-pop,6,Take Me to the Beach (feat. Ado),Take Me to the Beach (feat. Ado),2024
Ado,78,anime,6,Take Me to the Beach (feat. Ado),Take Me to the Beach (feat. Ado),2024
Ado,78,vocaloid,6,Take Me to the Beach (feat. Ado),Take Me to the Beach (feat. Ado),2024
Ado,78,j-rock,6,Take Me to the Beach (feat. Ado),Take Me to the Beach (feat. Ado),2024
Bacilos,69,colombian pop,6,Caraluna,Caraluna,2002
Bacilos,69,latin pop,6,Caraluna,Caraluna,2002
Greeicy,71,colombian pop,3,Amantes,Amantes,2017
Greeicy,71,pop urbano,3,Amantes,Amantes,2017
aespa,79,k-pop,3,Whiplash,Whiplash - The 5th Mini Album,2024
Martin Garrix,77,edm,1,In the Name of Love,In the Name of Love,2016
Martin Garrix,77,electronica,1,In the Name of Love,In the Name of Love,2016
Martin Garrix,77,progressive house,1,In the Name of Love,In the Name of Love,2016
Ninho,82,pop urbaine,10,Triple V,Diamant Noir,2025
Sachin-Jigar,82,gujarati pop,30,Apna Bana Le,Bhediya (Original Motion Picture Soundtrack),2022
Sachin-Jigar,82,bollywood,30,Apna Bana Le,Bhediya (Original Motion Picture Soundtrack),2022
Sachin-Jigar,82,hindi pop,30,Apna Bana Le,Bhediya (Original Motion Picture Soundtrack),2022
Sachin-Jigar,82,desi,30,Apna Bana Le,Bhediya (Original Motion Picture Soundtrack),2022
Sachin-Jigar,82,gujarati garba,30,Apna Bana Le,Bhediya (Original Motion Picture Soundtrack),2022
Rombai,56,cumbia,3,Noche Loca,Todo Comenzó Bailando,2015
Lucas Sugo,55,cumbia,11,Cinco minutos,Sin Límites,2022
Lucas Sugo,55,cuarteto,11,Cinco minutos,Sin Límites,2022
Sting,74,soft rock,35,Fields Of Gold,Ten Summoner's Tales,1993
Ludacris,79,southern hip hop,10,Tonight (I'm Fuckin' You),Euphoria,2010
Udit Narayan,82,bollywood,50,"Mere Mehboob Mere Sanam (From ""Bad Newz"")","Mere Mehboob Mere Sanam (From ""Bad Newz"")",2024
Udit Narayan,82,hindi pop,50,"Mere Mehboob Mere Sanam (From ""Bad Newz"")","Mere Mehboob Mere Sanam (From ""Bad Newz"")",2024
Udit Narayan,82,desi,50,"Mere Mehboob Mere Sanam (From ""Bad Newz"")","Mere Mehboob Mere Sanam (From ""Bad Newz"")",2024
The Lumineers,79,folk pop,8,Ho Hey,The Lumineers,2012
The Lumineers,79,indie folk,8,Ho Hey,The Lumineers,2012
Franco De Vita,70,latin pop,19,Tú de Qué Vas,Stop,2004
Rema,79,afrobeats,3,Calm Down (with Selena Gomez),Rave & Roses Ultra,2023
Rema,79,afrobeat,3,Calm Down (with Selena Gomez),Rave & Roses Ultra,2023
Rema,79,afropop,3,Calm Down (with Selena Gomez),Rave & Roses Ultra,2023
Rema,79,afropiano,3,Calm Down (with Selena Gomez),Rave & Roses Ultra,2023
Major Lazer,77,moombahton,13,Lean On (feat. MØ & DJ Snake),Peace Is the Mission,2015
AURORA,76,norwegian pop,8,Runaway,All My Demons Greeting Me As A Friend (Deluxe),2016
AURORA,76,art pop,8,Runaway,All My Demons Greeting Me As A Friend (Deluxe),2016
SEVENTEEN,80,k-pop,10,"LOVE, MONEY, FAME (feat. DJ Khaled)","LOVE, MONEY, FAME (feat. DJ Khaled) (Timbaland Remix)",2024
Céline Dion,77,variété française,31,"Because You Loved Me (Theme from ""Up Close and Personal"")",Falling into You,1996
Swedish House Mafia,77,edm,3,Moth To A Flame (with The Weeknd),Paradise Again,2022
18 Kilates,54,cumbia,11,Me Olvidé de Ti - Remix,Me Olvidé de Ti (Remix),2025
18 Kilates,54,cuarteto,11,Me Olvidé de Ti - Remix,Me Olvidé de Ti (Remix),2025
Carla Morrison,73,latin indie,6,Disfruto,Déjenme Llorar,2012
Peces Raros,55,latin indie,7,Cicuta - Remix,Cicuta (Remix),2022
Peces Raros,55,electronic rock,7,Cicuta - Remix,Cicuta (Remix),2022
DJ Alex,52,rkt,0,Ya No Más,Ya No Más,2019
DJ Alex,52,turreo,0,Ya No Más,Ya No Más,2019
DJ Alex,52,cumbia,0,Ya No Más,Ya No Más,2019
LUDMILLA,75,pagode,10,No_se_ve.mp3,No_se_ve.mp3,2023
LUDMILLA,75,brazilian pop,10,No_se_ve.mp3,No_se_ve.mp3,2023
LUDMILLA,75,funk pop,10,No_se_ve.mp3,No_se_ve.mp3,2023
LUDMILLA,75,pagode baiano,10,No_se_ve.mp3,No_se_ve.mp3,2023
LUDMILLA,75,funk,10,No_se_ve.mp3,No_se_ve.mp3,2023
LUDMILLA,75,funk carioca,10,No_se_ve.mp3,No_se_ve.mp3,2023
LUDMILLA,75,samba,10,No_se_ve.mp3,No_se_ve.mp3,2023
Masoom Sharma,81,haryanvi pop,4,Teri Ramjhol Bole Gi (feat. Kay D & Aarohi Raghav),Teri Ramjhol Bole Gi (feat. Kay D & Aarohi Raghav),2024
Duran Duran,72,new wave,23,Ordinary World,Duran Duran,1993
Duran Duran,72,synthpop,23,Ordinary World,Duran Duran,1993
Atif Aslam,81,bollywood,6,O Saathi,"O Saathi (From ""Baaghi 2"")",2018
Atif Aslam,81,hindi pop,6,O Saathi,"O Saathi (From ""Baaghi 2"")",2018
Atif Aslam,81,desi,6,O Saathi,"O Saathi (From ""Baaghi 2"")",2018
Atif Aslam,81,sufi,6,O Saathi,"O Saathi (From ""Baaghi 2"")",2018
Atif Aslam,81,qawwali,6,O Saathi,"O Saathi (From ""Baaghi 2"")",2018
Julio Iglesias,72,bolero,50,Me Olvide De Vivir,Begin the Beguine,1978
Jamiroquai,71,acid jazz,10,Virtual Insanity - Remastered 2006,Driving Songs,2005
Bon Iver,79,indie folk,6,exile (feat. Bon Iver),folklore,2020
Ela Taubert,67,colombian pop,1,¿Cómo Pasó?,PREGUNTAS A LAS 11:11,2025
Eros Ramazzotti,72,italo dance,45,La Cosa Mas Bella,Donde Hay Música (Spanish Version),1996
Ana Castela,78,agronejo,2,Ilusão De Ótica - Ao Vivo,Envolvente (Ao Vivo / Vol.2),2025
Ana Castela,78,sertanejo,2,Ilusão De Ótica - Ao Vivo,Envolvente (Ao Vivo / Vol.2),2025
Ana Castela,78,sertanejo universitário,2,Ilusão De Ótica - Ao Vivo,Envolvente (Ao Vivo / Vol.2),2025
Ana Castela,78,piseiro,2,Ilusão De Ótica - Ao Vivo,Envolvente (Ao Vivo / Vol.2),2025
Matheus & Kauan,80,sertanejo,14,Ilusão De Ótica - Ao Vivo,Envolvente (Ao Vivo / Vol.2),2025
Matheus & Kauan,80,sertanejo universitário,14,Ilusão De Ótica - Ao Vivo,Envolvente (Ao Vivo / Vol.2),2025
Matheus & Kauan,80,arrocha,14,Ilusão De Ótica - Ao Vivo,Envolvente (Ao Vivo / Vol.2),2025
Matheus & Kauan,80,agronejo,14,Ilusão De Ótica - Ao Vivo,Envolvente (Ao Vivo / Vol.2),2025
Fer Palacio,52,rkt,0,Ya No Más,Ya No Más,2019
Fer Palacio,52,cumbia,0,Ya No Más,Ya No Más,2019
Fer Palacio,52,turreo,0,Ya No Más,Ya No Más,2019
Armin van Buuren,77,trance,27,This Is What It Feels Like,Intense,2013
Armin van Buuren,77,progressive trance,27,This Is What It Feels Like,Intense,2013
Armin van Buuren,77,progressive house,27,This Is What It Feels Like,Intense,2013
Armin van Buuren,77,electronica,27,This Is What It Feels Like,Intense,2013
Armin van Buuren,77,edm,27,This Is What It Feels Like,Intense,2013
Karan Aujla,81,punjabi pop,4,Wavy,Wavy,2024
Karan Aujla,81,punjabi hip hop,4,Wavy,Wavy,2024
Karan Aujla,81,bhangra,4,Wavy,Wavy,2024
Karan Aujla,81,desi hip hop,4,Wavy,Wavy,2024
Karan Aujla,81,desi,4,Wavy,Wavy,2024
John Legend,76,soft pop,18,All of Me,Love In The Future (Expanded Edition),2013
John Legend,76,neo soul,18,All of Me,Love In The Future (Expanded Edition),2013
Boza,70,reggaeton,4,orióN,SAN BLAS,2025
Boza,70,urbano latino,4,orióN,SAN BLAS,2025
Boza,70,pop urbano,4,orióN,SAN BLAS,2025
Gente De Zona,72,latin,10,Bailando - Spanish Version,SEX AND LOVE,2015
Gente De Zona,72,latin dance,10,Bailando - Spanish Version,SEX AND LOVE,2015
Juan Gabriel,77,mariachi,50,Abrázame Muy Fuerte,Abrázame Muy Fuerte,2000
Juan Gabriel,77,ranchera,50,Abrázame Muy Fuerte,Abrázame Muy Fuerte,2000
Juan Gabriel,77,bolero,50,Abrázame Muy Fuerte,Abrázame Muy Fuerte,2000
Juan Gabriel,77,música mexicana,50,Abrázame Muy Fuerte,Abrázame Muy Fuerte,2000
Panic! At The Disco,78,emo,9,High Hopes,Pray for the Wicked,2018
Djo,77,psychedelic pop,3,End of Beginning,DECIDE,2022
Fonseca,71,colombian pop,11,Te Mando Flores,Corazón,2005
Fonseca,71,latin pop,11,Te Mando Flores,Corazón,2005
Alphaville,74,synthpop,16,Forever Young,Forever Young,1984
Stromae,76,french pop,3,Ma Meilleure Ennemie (from the series Arcane League of Legends),Arcane League of Legends: Season 2 (Soundtrack from the Animated Series),2024
Ana Gabriel,75,mariachi,28,Quién Como Tú,Quién Como tú,1990
Ana Gabriel,75,ranchera,28,Quién Como Tú,Quién Como tú,1990
Alesso,76,edm,1,Never Going Home Tonight (feat. Madison Love),Never Going Home Tonight (feat. Madison Love),2024
El Polaco,52,cumbia,14,Deja De Llorar,Sigo Por El Objetivo,2007
El Polaco,52,cuarteto,14,Deja De Llorar,Sigo Por El Objetivo,2007
NF,79,christian hip hop,6,Let You Down,Perception,2017
El Reja,53,cumbia,1,Verano Maldito,Verano Maldito,2024
Kenia Os,74,reggaeton mexa,3,TOMMY & PAMELA,ÉXODO,2024
José Luis Perales,69,trova,29,¿Y Cómo Es Él?,Entre El Agua Y El Fuego,1982
José Luis Perales,69,bolero,29,¿Y Cómo Es Él?,Entre El Agua Y El Fuego,1982
Gucci Mane,78,southern hip hop,50,Wake Up in the Sky,Evil Genius,2018
Gucci Mane,78,rap,50,Wake Up in the Sky,Evil Genius,2018
Gucci Mane,78,trap,50,Wake Up in the Sky,Evil Genius,2018
Belinda,72,latin pop,5,La Cuadrada,La Cuadrada,2025
Los Turros,51,cumbia,4,Loquita - Remix,Loquita (Remix),2024
Los Turros,51,rkt,4,Loquita - Remix,Loquita (Remix),2024
Los Turros,51,turreo,4,Loquita - Remix,Loquita (Remix),2024
Los Turros,51,cuarteto,4,Loquita - Remix,Loquita (Remix),2024
Paulina Rubio,69,latin pop,19,El Ultimo Adiós - Varios Artistas Version,El Ultimo Adiós,2001
Michael Bublé,74,christmas,19,Feeling Good,It's Time,2005
Zedd,77,edm,4,The Middle,The Middle,2018
Carlos Baute,65,latin pop,14,Colgando en tus manos (con Marta Sánchez),De mi puño y letra - Edicion Coleccionista,2009
La Kuppe,51,cumbia,2,Ojitos Chiquititos,Ojitos Chiquititos,2019
La Kuppe,51,cuarteto,2,Ojitos Chiquititos,Ojitos Chiquititos,2019
La Liga,51,cumbia,13,Hoy Te Vi,Gracia Divina,2013
La Liga,51,cuarteto,13,Hoy Te Vi,Gracia Divina,2013
Gloria Trevi,74,latin pop,27,Con los Ojos Cerrados,Me Siento Tan Sola,1992
Hindia,80,indonesian indie,3,Rumah Ke Rumah,Menari Dengan Bayangan,2019
Hindia,80,indonesian pop,3,Rumah Ke Rumah,Menari Dengan Bayangan,2019
Shiva,79,italian trap,9,NEON,SANTANA MONEY GANG,2025
Enya,73,new age,16,Only Time,A Day Without Rain,2000
Enya,73,celtic,16,Only Time,A Day Without Rain,2000
CNCO,67,reggaeton,7,Reggaetón Lento (Bailemos),Primera Cita,2016
CNCO,67,latin,7,Reggaetón Lento (Bailemos),Primera Cita,2016
Río Roma,68,latin pop,5,Color Esperanza 2020,Color Esperanza 2020,2020
Rosana,61,trova,13,Si tú no estas,Lunas rotas,1996
Marcela Morelo,52,latin pop,12,Lo Mismo Que A Mí,Lo Mismo Que A Mí,2024
Marcela Morelo,52,cumbia,12,Lo Mismo Que A Mí,Lo Mismo Que A Mí,2024
Vance Joy,76,folk pop,7,Riptide,Dream Your Life Away (Deluxe Edition),2014
Marka Akme,51,cumbia,0,Linda - Remix,Linda (Remix),2023
Marka Akme,51,rkt,0,Linda - Remix,Linda (Remix),2023
Marka Akme,51,turreo,0,Linda - Remix,Linda (Remix),2023
Elvis Crespo,68,merengue,19,Suavemente,Suavemente,1998
Elvis Crespo,68,latin dance,19,Suavemente,Suavemente,1998
Elvis Crespo,68,salsa,19,Suavemente,Suavemente,1998
Elvis Crespo,68,latin,19,Suavemente,Suavemente,1998
AFROJACK,75,edm,4,Give Me Everything (feat. Nayer),Planet Pit (Deluxe Version),2011
AFROJACK,75,big room,4,Give Me Everything (feat. Nayer),Planet Pit (Deluxe Version),2011
Bailey Zimmerman,79,country,1,All The Way (feat. Bailey Zimmerman),All The Way (feat. Bailey Zimmerman),2025
Lauana Prado,78,sertanejo,11,Saudade Burra - Ao Vivo,Transcende (Ao Vivo),2025
Lauana Prado,78,sertanejo universitário,11,Saudade Burra - Ao Vivo,Transcende (Ao Vivo),2025
La Quinta Estacion,68,latin pop,6,El Sol No Regresa,Flores De Alquiler,2004
Juan Magán,70,reggaeton,5,Por Fin Te Encontré,Por Fin Te Encontré,2015
Juan Magán,70,latin,5,Por Fin Te Encontré,Por Fin Te Encontré,2015
Nene Malo,56,cumbia,3,Bailan Rochas y Chetas,Me Declaro Culpable,2012
Nene Malo,56,turreo,3,Bailan Rochas y Chetas,Me Declaro Culpable,2012
LOUTA,54,argentine trap,3,QUEREME,QUEREME,2022
Valentina Olguin,49,cuarteto,0,Aventura - En Vivo,Aventura (En Vivo),2024
Valentina Olguin,49,cumbia,0,Aventura - En Vivo,Aventura (En Vivo),2024
Papichamp,51,rkt,1,Turraka - Remix,Turraka (Remix),2021
Papichamp,51,turreo,1,Turraka - Remix,Turraka (Remix),2021
Papichamp,51,cumbia,1,Turraka - Remix,Turraka (Remix),2021
Tanishk Bagchi,79,bollywood,20,"Tu Hain Toh Main Hoon (From ""Sky Force"")","Tu Hain Toh Main Hoon (From ""Sky Force"")",2025
Tanishk Bagchi,79,hindi pop,20,"Tu Hain Toh Main Hoon (From ""Sky Force"")","Tu Hain Toh Main Hoon (From ""Sky Force"")",2025
Tanishk Bagchi,79,desi,20,"Tu Hain Toh Main Hoon (From ""Sky Force"")","Tu Hain Toh Main Hoon (From ""Sky Force"")",2025
Tanishk Bagchi,79,desi pop,20,"Tu Hain Toh Main Hoon (From ""Sky Force"")","Tu Hain Toh Main Hoon (From ""Sky Force"")",2025
Tanishk Bagchi,79,gujarati garba,20,"Tu Hain Toh Main Hoon (From ""Sky Force"")","Tu Hain Toh Main Hoon (From ""Sky Force"")",2025
Miguel Bosé,73,latin pop,45,Si tú no vuelves,Bajo El Signo De Caín,1993
Calum Scott,75,soft pop,3,Where Are You Now,All Stand Together,2023
T.I.,78,southern hip hop,17,Live Your Life,Paper Trail,2008
Jason Mraz,74,soft pop,21,I'm Yours,We Sing. We Dance. We Steal Things. (Bonus Tracks Version),2008
Jason Mraz,74,acoustic pop,21,I'm Yours,We Sing. We Dance. We Steal Things. (Bonus Tracks Version),2008
KATSEYE,75,k-pop,0,Gnarly,Gnarly,2025
Davido,79,afrobeats,5,With You (feat. Omah Lay),5ive,2025
Davido,79,afrobeat,5,With You (feat. Omah Lay),5ive,2025
Davido,79,afropop,5,With You (feat. Omah Lay),5ive,2025
Davido,79,afropiano,5,With You (feat. Omah Lay),5ive,2025
Davido,79,azonto,5,With You (feat. Omah Lay),5ive,2025
Davido,79,amapiano,5,With You (feat. Omah Lay),5ive,2025
Davido,79,hiplife,5,With You (feat. Omah Lay),5ive,2025
Davido,79,afroswing,5,With You (feat. Omah Lay),5ive,2025
Chino & Nacho,67,merengue,8,Andas En Mi Cabeza,Andas En Mi Cabeza,2016
Chino & Nacho,67,reggaeton,8,Andas En Mi Cabeza,Andas En Mi Cabeza,2016
Chino & Nacho,67,latin,8,Andas En Mi Cabeza,Andas En Mi Cabeza,2016
